ROI_1	ROI_2	ROI_3	ROI_4	ROI_5	ROI_6	ROI_7	ROI_8	ROI_9	ROI_10	ROI_11	ROI_12	ROI_13	ROI_14	ROI_15	ROI_16	ROI_17	ROI_18	ROI_19	ROI_20	ROI_21	ROI_22	ROI_23	ROI_24	ROI_25	ROI_26	ROI_27	ROI_28	ROI_29	ROI_30	ROI_31	ROI_32	ROI_33	ROI_34	ROI_35	ROI_36	ROI_37	ROI_38	ROI_39	ROI_40	ROI_41	ROI_42	ROI_43	ROI_44	ROI_45	ROI_46	ROI_47	ROI_48	ROI_49	ROI_50	ROI_51	ROI_52	ROI_53	ROI_54	ROI_55	ROI_56	ROI_57	ROI_58	ROI_59	ROI_60	ROI_61	ROI_62	ROI_63	ROI_64	ROI_65	ROI_66	ROI_67	ROI_68	ROI_69	ROI_70	ROI_71	ROI_72	ROI_73	ROI_74	ROI_75	ROI_76	ROI_77	ROI_78	ROI_79	ROI_80	ROI_81	ROI_82	ROI_83	ROI_84	ROI_85	ROI_86	ROI_87	ROI_88	ROI_89	ROI_90	ROI_91	ROI_92	ROI_93	ROI_94	ROI_95	ROI_96	ROI_97	ROI_98	ROI_99	ROI_100	ROI_101	ROI_102	ROI_103	ROI_104	ROI_105	ROI_106	ROI_107	ROI_108	ROI_109	ROI_110	ROI_111	ROI_112	ROI_113	ROI_114	ROI_115	ROI_116	ROI_117	ROI_118	ROI_119	ROI_120	ROI_121	ROI_122	ROI_123	ROI_124	ROI_125	ROI_126	ROI_127	ROI_128	ROI_129	ROI_130
-2.334780262335202	-1.934250577372487	-1.3024080363481212	-0.7427500885869641	-0.10375419286625569	-1.1094681047815755	-0.6131356017235162	-0.8905350520419951	1.4199530718399314	2.4979514544559307	-0.17369755661331807	-0.16740418145155575	-0.7091126702097246	-0.4466098599027922	2.335657259091192	2.318706111218636	0.5991468793656289	1.2834171008926074	3.0341040677437365	2.610276038409135	1.9312816849815488	-0.2137350270794414	1.8589084510198148	-0.984206987209476	-0.2235623216547044	1.8286182795022337	0.6370827139681217	-1.314907405540541	-0.7455481234540821	1.0300259467614774	-1.1469136248312508	-0.8947847509940443	-0.8713268458339073	1.427341040211791	-0.710732990854021	-0.0931232824687002	-1.7996295945205731	0.34821547735768066	1.023915792431293	1.0364683068410658	0.5307127225400524	1.3208694229178077	-0.30400046525743896	-1.3776421014901796	0.3273377177441154	-1.432427487639114	-4.1592121536629385	-1.0236536317572835	0.35656807147692976	0.18983483239928278	0.9201367420959792	0.5066716958978913	-0.19149800359054375	0.4632769533877798	-1.9316815565422347	-2.9157621326191197	-0.6893368989156348	0.7836651085803459	-1.2649396911544253	-2.7062755076348024	0.10092974400154374	-0.8683471334823586	0.5258239855089774	-0.20234834163769538	-0.39329951757416587	-0.45157239470530897	1.4383223289607558	-0.8702981645684004	-0.5850894480068373	-1.9045841216812944	0.25442895626756823	-0.3078221751261296	0.07137277561765365	1.0332053776965704	2.4464819831845697	0.15910610052062255	1.8023749275007621	-0.42579676577727316	1.4474623655534178	0.5468803831181722	1.726092706930826	0.4339431770448043	0.9814114295801188	0.16444346509693283	0.9841073674486602	1.0415974915333253	-0.11433760456314096	-0.5595024139931115	-0.8739569205163568	0.5614814152340626	0.20213527089537964	-1.1349590905397282	-1.416488432566667	1.8030264820352464	-1.659756632019741	0.0	-0.8259777534145958	-1.8690218748304328	-0.7882367433772158	0.1720477014807133	-0.7389544196615035	-1.029543346948543	-1.2563453481978029	-0.33206820301943785	-0.05618288980352962	-0.35387219000857745	-2.8132745947733033	0.17731093190545277	0.30444541511649104	-2.870093135515427	1.0557433994211345	-1.098094670711512	0.34981949996656825	-2.3607235844100365	-0.7636438687836518	-2.0263326609427037	0.4286292029039568	-0.10728540184561203	0.21654855223458883	1.8507644920836352	0.7798396226594934	0.53104204642694	-0.3666691493112064	0.41743267132880907	-0.032438935015921926	-1.861419050684284	2.7776165353544244	-1.0304963026490206	1.7511689517967304	-2.3008776766915875
-0.41229213759364824	0.30781837410483603	-0.3072022090476928	-0.7303693441818664	-0.5172000440714258	-0.6330502737422967	0.22175842743704335	-0.6642643225295644	0.4609773455982213	-0.040810208983214774	-0.8145682671651606	0.0842253785392147	-1.1626404535467825	-0.46007522328540207	0.9770604868609342	1.2692586735797078	1.135997880472	0.14453845143237237	1.3063182773648985	1.1754266254882604	0.020160361783340977	-0.6647639489525047	0.43429354307901147	-0.39834809937849286	-0.25181910737181734	0.10289271394308445	-0.48719280678190047	-0.16688053529684763	-0.3203334756666071	-1.2556876031004565	0.0756873453992522	-0.7133011151160916	-0.6625496327478386	0.9569975034675992	-0.8713782483261486	-0.37130146360754673	-0.713420369401054	0.08520037463835382	-0.0468744229489182	0.8501847002868287	0.42460470183716276	-0.7526873692211327	-0.27729890405036217	-0.9309574150056765	0.5872945391245871	-0.9873343615195136	-0.09997817291750773	-0.33232366322720813	0.3203046020746664	-0.31483603260043286	0.7092029764869306	-0.581194014027415	-0.2552005009328426	-0.949708560457027	-0.6860683752310357	-0.8098383612511848	0.9792977210902559	-0.6702760666225908	-0.47934891370978644	-0.31968493803667986	0.13830963847693495	-0.9574557938953525	-0.5798223427576458	-0.1699982686977906	-0.14020333049229808	-0.875244873129301	0.08004365342609521	-0.38945743452925596	-1.470540487670134	0.5734331532476337	-0.41819289528726966	-0.33870363337118536	0.16589938289583236	0.22017298975035668	1.9488265034587915	0.6305557163455721	0.8148309450955563	0.08579682736172548	0.8184000212281858	-0.6235761561826909	1.1657982134728453	0.25322910162496814	0.1831202803522941	-0.16163575791604123	-0.2694601347620577	-0.8135803018622969	0.06754740395378565	-0.1776351396190719	-0.48310613022818727	1.0418368928380655	1.3329293304863674	-0.35810689277964963	-0.3156107388792513	1.042515292045515	-0.7592128725581728	0.0	-0.17022205074416613	-0.4641348755991313	-0.47126910992453674	0.46368364563755826	-0.236800814702241	-0.39147769330367105	-0.7958912494479807	0.220445910239844	0.4487869615685429	0.7363152096769745	-1.0725006549479599	1.222274271741167	0.3464776090456821	-0.8727826687102627	-0.1262942084496137	-1.117599469764272	-0.08157236985466385	-1.2837934403284124	1.20367679875225	-2.096189731864651	-0.3562746155807063	0.7865492525225215	-0.4496566650858531	-0.3041460060230615	0.6507719605894453	0.0932676059188245	-0.5590311266767466	-0.4312643723604337	0.856611069743084	-0.06792896821133368	1.350696816837736	0.6049378067062885	1.188087103981523	-0.8715394307006814
0.36915500058749895	1.226300267680069	0.5019840395164427	0.0361438853965322	-0.10881077981130184	0.21029275781993959	0.1445801488507675	-0.2950922651135686	-0.0947381652001639	-1.1037675301176377	-0.4976012358768098	-0.23688694571264735	-0.8982380689990096	-0.342508351662394	-0.29738182188761153	0.24670234482899417	0.7496236614288213	0.037014912353934615	-0.025988492706695746	0.5052323350321143	-0.44760059191450613	-0.46597485998251437	-0.1755963285095012	-0.08256587344170065	-0.4364012876732577	-0.2844393734913949	-0.6175422736992108	0.812824465505051	0.24111362653106697	-1.564171974429141	0.707607930784913	-0.5657722584288293	-0.437659897202785	0.16946810611491137	-0.4620595494910017	-0.5258135004645422	0.11213785502554645	-0.2717268670842523	-0.5821390685355599	-0.03425878085197297	0.06487360251709573	-1.1574016630182276	-0.1997351218040267	-0.31003103473735183	0.4139081132749701	-0.6535991627944836	1.254909115778157	-0.10265420047773054	0.2726291369924831	-0.1796081279472331	0.4581365073061479	-0.47520711667328847	0.0447645436425167	-0.7727879111294526	-0.20738422601934012	0.18407990039361416	1.126285522625128	-0.4158118326310164	0.0198039504528162	0.7514117494128582	0.08445055544475534	-0.17850826736309397	-0.5669313383128759	0.1322536542418838	-0.16719600293787543	-0.4640325061766601	-0.7106407746291908	-0.06576602998653788	-0.8844638766593523	1.1254847816246092	-0.6153376667782496	-0.145579082473288	0.28870103007676834	-0.2164545605393677	0.8530655117828629	0.7048058671836231	0.03876530403408187	0.32725245650072476	0.36853301694732216	-0.6184953126311592	0.44250011645482284	-0.06667951707013392	-0.3196878667232556	-0.39809458390454844	-0.7497669006950983	-1.2604075086133812	0.2512141675031525	0.047598083077110186	-0.2007891645712171	0.36210504879545163	1.2299461068985182	-0.2842578045426269	0.10222477547507249	0.020797251509473327	-0.18832338671939192	0.0	-0.1531513769856074	0.0492760546558636	-0.3503815413552734	0.038093419877475644	-0.1916656465924968	-0.32316363761288674	-0.14409090091284646	0.2727057604118753	0.15843539841037133	0.3049851506459751	0.01102652507173874	1.0753397318382512	0.2141960410071636	0.6383887093698121	-0.8324949481808362	-0.35638347161715933	-0.6332796413880238	-0.6280725605744903	1.3625363530079682	-0.5541117704616283	-0.3207469046438913	1.164803114623398	-0.3966757855944335	-1.0380772684806772	-0.26514095349398814	-0.19967748859326906	-0.060393768170121855	-0.5058320163509091	0.9867828143705517	0.5800838723865707	-0.044095245894284846	0.689850671191912	0.5159068938946634	0.35879030575341647
-0.08409400421769964	0.6000272553892596	0.8070647307694738	1.1594900439443194	0.7454704776488099	1.1023522384530904	-0.6861809772765705	0.05014052005308281	-0.07064481162050457	-0.43517632926663474	0.6366484972852129	-0.8368809676321225	0.00438303412060544	-0.1116793040886554	-1.0681520045827977	-0.47153120953870986	-0.45494326644117294	0.7905038262292279	-0.6383338277563517	0.5131834879479108	0.41283727212865834	0.18025621058139737	-0.015535242549679138	-0.11445308588474927	-0.6004864240408978	0.4341118274243087	0.06918931814849534	1.2217626613003905	0.6706781258543696	0.06720386756471618	0.677730324074513	-0.33919565834690624	-0.16344014779696506	-0.6917151538940012	0.3401597626722348	-0.45493043805922256	0.37792471002575123	-0.4829987864277121	-0.30963263032530486	-1.2445713560829708	-0.45530766936802375	0.07228062965212807	-0.13506267790627963	0.36314666875842605	-0.11370745476658119	-0.23509044456828446	-0.03037821254236486	-0.17137780829408591	0.2267780676895714	0.5213646820122501	0.21455402375798507	0.6674461177724307	0.6091329630384802	0.7634438173625951	-0.3781343972965505	0.10123259164678117	-0.12762871518193758	1.0909833334372883	0.08600220384642876	0.3280145995730825	-0.07024308922956593	1.0905678568490926	0.4408119837556912	0.5522405688339571	-0.41994920902899646	0.4641993746471628	-0.6139011804893255	0.13455394312457403	0.923617044790731	-0.2257225763337094	-0.3264990120386545	0.1807984371126511	0.24385379721601666	-0.19415271674160878	-0.49326524592367094	0.20219823917659008	-0.3669647380619014	0.1223885344813602	0.07818514987635883	0.383313719600553	-0.39397181701026934	-0.5398429581944191	-0.43869791478306425	-0.4808558451019992	-0.425786088150466	-0.30548772145353353	0.19063846581473756	0.020548736473562274	0.10359304518190475	-1.0324352734801767	-0.02717913109689914	-0.6721858990467189	-0.14655983572021522	-0.9148331960776502	-0.05498606176920286	0.0	-0.5335255282325881	-0.28659541051873616	-0.36996149587378563	-0.8415946812119002	-0.47000739988216217	-0.6335196616510642	0.429235746546344	-0.12264165152427245	-0.6457829218865303	-1.2170706358287529	0.34764331244607916	-0.13766998702722813	-0.13134843868464835	1.246714251521209	-0.7354365578415207	0.8644335091254856	-0.9917018409632383	-0.27607230030580343	-0.19054643940082075	1.8057513969351822	0.3802441606250993	0.7805839352399614	0.316107139726356	-0.21568798977022666	-1.4630650235778386	-0.12627988615265198	0.8336165829004601	0.1592875639238973	0.295297406320067	-0.024302319817814375	-1.001130538214981	-0.46396112541185264	-0.12542603024736926	0.9905340067950557
-0.7961203398902931	-0.5416643575199418	0.37236422106375844	1.486632963392874	0.9409016269827674	1.2726766973199202	-1.254985243123736	0.07881194871915104	0.2870106768379202	0.7643103730993338	1.4341085179253037	-0.8470267605750101	0.7265478499448661	0.03386477096334765	-0.8742971391720871	-0.6002831937032419	-1.3689624238258666	1.2559281709965	-0.4702588053252204	0.4700045955407477	1.1435613742191608	0.4376458613622813	0.17495098704536652	-0.30037042734259756	-0.39718445302639716	0.8377619245614795	0.5486817195653754	0.766548156392008	0.5739946646454568	1.6643923004298453	0.3626358843079368	0.07472313454175321	0.17986190836311472	-0.9930762141611056	0.8384128408922438	-0.10386011220366863	0.08659647155317132	-0.2798194474646352	0.5078387782013385	-1.5840153805721535	-0.6552033687715032	1.3236107114214017	-0.1555472005080135	0.6903122608559396	-0.4428688075563748	0.43357249486551624	-1.4163245663275565	0.005152387395696296	0.209473182889024	1.055365822037637	0.12445658328864045	1.5364513989141277	0.950080735798797	1.8697571857834063	-0.3992568798685142	-0.09671228455656573	-1.2614330543693546	1.8269242429883759	-0.17613503908696193	-0.5486946322290245	-0.29662864233960395	1.5931828151654865	1.2393627737014428	0.6322311012206161	-0.5888543826938583	0.7799862565486454	0.08386736712435096	0.3119078830740581	2.1894393592913572	-1.5802124248184028	-0.003619566388159218	0.2734118682382082	-0.13521608682395553	-0.04831838965814026	-1.1232282747789886	-0.5743738211197958	-0.3814165021634242	-0.36629164994725816	-0.2133537570536465	1.091595397644412	-1.0053381244145112	-0.92773864840184	-0.3059664135257102	-0.3370061963521749	0.10542832488253666	0.7636799924841717	-0.24989906904742162	-0.1279502008532601	0.5186179576613679	-1.5939027658896918	-1.143175444344055	-0.6655157095488994	-0.3709787539857824	-1.0438164722954337	-0.12505207479958894	0.0	-0.5459185170162529	-0.5900841633967361	-0.259579975868488	-1.141684213009116	-0.4547658231904518	-0.5941176998522373	0.517634838083842	-0.40748707576528853	-0.9282618070965102	-1.902948663944013	0.3655013531313085	-1.104245027375962	-0.417791793675118	0.8233776779813794	0.06523870479956305	1.4145181024727895	-0.7478458349701098	0.17035135513834015	-1.5853172254637071	2.6244479006131756	0.751339949969626	-0.11519103159299962	0.8975880798761801	0.8906145318832251	-1.6288149004938488	0.30956529067115807	1.133539504346602	0.6887896501223013	-0.5336850381377644	-0.8899755648916834	-1.015392840686687	-1.1875264932729959	-0.4918318203409646	0.7231679761210349
-0.7350486212781494	-0.8919514916474124	-0.5996800477065765	0.5446850831464225	0.17084482614869656	0.3651569456272873	-0.8389940326148206	-0.18897871926739201	0.47482851688016886	0.9823233075496784	0.9170917231199412	0.04382009764267515	0.5319773723653425	-0.11849369963633595	0.17282264548190346	-0.20365431128522538	-0.9549662129268199	0.6592617279308529	0.17585457820360217	-0.024519101627314223	0.630014086487002	-0.0945856051198104	-0.02640091367300462	-0.3378714791193975	0.1978690951467463	0.13336725172696257	0.28574874107820314	-0.23745214922552085	0.01068998247436583	1.418168264641233	0.07750642222701881	0.4874061305420702	0.5161548016424736	-0.44409651176305553	0.6846078348881152	0.4532047760503915	-0.24552120975740205	0.11429216808859413	1.0958087870216595	-0.39702291710830145	-0.08214388098259998	1.1704981300729207	-0.19127794403898085	0.34663866664619164	-0.10311401426490446	0.9434744241465095	-0.9020503312175384	0.5357052818665301	0.2214171428200745	0.799716147080682	0.2805945951432303	1.1343965370556703	0.7201105901297975	1.1946951069937783	0.16692634617087057	0.179735262039174	-1.0656436554365345	0.7339827600951097	-0.45473262213617527	-0.684417200437461	-0.5568566469340342	0.7253584286689662	0.929630740319304	0.12725663112289856	-0.4458174452070953	-0.0514358598938416	0.5903895649610812	0.34814633275165524	1.517389358125965	-1.224915127015622	-0.09073340391307119	-0.12673828244469482	-0.6197380111570683	-0.2241498065439982	-0.6387676607066904	-0.867564995192163	-0.14703736298699405	-0.611873043497887	-0.5496390138340458	0.5961254985528327	-0.954061178626479	-0.7783662456045816	-0.1060099995735591	0.11772301815489097	0.3772797519164915	0.8434381290974697	-0.6785818038228673	-0.06227591208530176	0.7110486170915441	-0.5575005733622987	-0.9996531900522692	0.04691629271828624	0.004931688078682898	-0.09770143780175017	-0.027145815166056873	0.0	0.03646084149470221	-0.19194528877870062	0.13053689009904598	-0.27014373057108726	0.2203930652658707	0.11173183759189309	0.21728760182024842	-0.09623028931228533	-0.21565044787000537	-0.6423009692613718	0.39084638990797566	-0.7576409542298174	-0.18056942321025113	-0.2896618052646215	0.9316963579287355	0.701161583294476	-0.05604891026223814	0.6682934381872595	-1.1678505682382412	0.9386922253787822	0.14294833966180726	-0.8527562130908981	0.6950186119779214	0.9041498720130148	-0.2506918027868392	0.6287905090307359	0.3648683687307132	0.28580867633584756	-0.7171319467313119	-0.9903996843775176	-0.14057753401030829	-0.5637275840089293	-0.4643608600702706	-0.21448317459894517
0.1894457343590286	-0.06090421145573195	-1.3523744470533716	-0.806647209323161	-0.5735667423293027	-1.0055078312402637	0.2630863673139517	-0.29740077586535607	0.22366995046471966	-0.1317788511876078	-0.6244173954766464	1.044414368985365	-0.47013334460811307	-0.46335295375637725	1.2074299864206168	0.30708961740958923	0.6521738843440441	-0.5407272003841469	0.7472914547926901	-0.5418923424849514	-0.68304530955874	-0.7801563398225964	-0.21527353472510538	-0.09695147352734707	0.6917643287915644	-0.8988372903912925	-0.1662454382925737	-0.952699552324965	-0.4207345860368058	-0.49718996032730917	-0.1927348407190596	0.5173989349758014	0.6606370034062637	0.46291215123123136	0.24577596103961194	0.9303137555846738	-0.011907911789761704	0.12716870833267455	0.7412497257563049	1.4297945816950428	1.066064135660793	-0.1944814691309891	-0.09587675416233019	-0.4585357585114133	0.7526469626625343	0.5623549300853751	0.8592379458820611	0.786794757136207	0.18214985247376794	-0.11586347673179619	0.49976033347169113	-0.17960395399165782	0.09807173255428898	-0.7218158926929287	0.8174007288250312	0.48927527275888133	0.188970967619554	-1.0436558885390175	-0.4794952722090963	0.14206645148702654	-0.6765644101539022	-0.6761331823758981	-0.10224522093616083	-0.6520031292397671	-0.020842214803634934	-1.1836882923026357	0.33521836067224964	-0.03499533053910158	-0.5839909806141808	0.5630937919516694	-0.5237017330687993	-0.7265619155539582	-0.707269381772992	-0.7135145831623527	0.2619899691649595	-0.12089915538680733	0.07838648560025195	-0.17242417648001135	-0.7232610768486016	-0.6539789589483169	-0.1342493616848487	0.12536189160317415	0.050731312380049035	0.8060150395195682	0.45297758348311895	0.09824039899550671	-0.47582758772761635	0.38315900459624097	0.2005234837340808	1.091074864593019	0.15486872021216966	0.7661337595735234	0.7530506919211782	1.2448330600027018	0.3146807993904623	0.0	0.5741762498287951	0.5845682369745206	0.5522779080116519	1.0741045966216012	1.1165106672302807	0.8964567730915074	0.10593507656427965	0.6590889509874543	0.7185520330604628	1.4150901440775534	0.2636304927976974	0.5258811618151842	0.6469718481201006	-1.2846327549408263	1.0428552883239337	-0.5531316670277399	0.4044920064645708	0.6442509842239779	0.7411278540133374	-1.504497670425069	-0.8705029061523255	-0.8408204842964964	-0.06977093347621219	-0.26437738436423125	1.5584699390402947	0.256446768777016	-0.8221806586409829	-0.8061650546197638	-0.12165462280031437	-0.2831790613743239	0.7466276845427664	0.5208663171702473	-0.13405424180497583	-1.0655389721251993
1.097145228064211	1.0980018667575608	-1.079856897156245	-1.292362356187955	-0.262354766945241	-1.663893476072804	1.1179562935725085	0.14982449060147515	-0.20544330447561046	-1.428460426360413	-1.802908106930084	1.0710549529502873	-1.3530438326229732	-0.5253105200008131	1.2666264641831966	0.5346745598854139	2.0945900378634033	-1.2262192520277728	0.766007357584076	-0.41439288884377795	-1.3646190102654943	-0.6529904754782535	0.14928429480356456	0.25569593644762884	0.5386042019184752	-0.9490400567259433	0.004145812776265392	-0.7698369283148402	-0.20368652692900574	-2.2213275412789244	-0.541847661859872	0.08009974759656259	0.4588684825911079	0.8802436367741752	0.042575331210715966	0.9274093236226073	0.7003496196606537	-0.3982789122748448	-0.4283620481361085	2.1152855580009637	1.8273514091046756	-1.2973096633358765	0.13169627332666073	-0.9598314876858834	1.3566995270469309	-0.7492381992469787	1.6619263504012787	0.1301417397029622	-0.043700461694576975	-0.9521504463521321	0.3811284336254377	-1.1702370041845938	-0.40692740226870583	-2.0565202718075626	0.7281623045493486	0.15925406413141144	1.2534786233307242	-1.6334053052869995	-0.23855757178296216	1.0804350596224164	-0.35630031335518525	-1.2317012765252195	-0.7191908370255554	-1.048705727516307	0.48033511126945666	-1.2401109727405983	-0.37213750891034486	-0.8046682505585203	-2.1608949292228505	1.8826825194515928	-0.7362584853416833	-0.7811262892316824	-0.1840775394693866	-0.9082994673127072	0.6195423701813618	1.231757893683948	0.07186429699287875	0.7270652619534506	-0.46955283863085057	-1.40963243603809	0.9320757180434187	1.281720732000488	0.13077543395881233	1.3019594081420949	0.5553556714480825	-0.47054063733228035	0.4070397769892655	0.8590377300694149	-0.8802555062063655	1.668369907910525	1.002014867639493	0.6520802251389518	1.0520286980273077	1.815556514230216	0.529227119476743	0.0	0.4045869617860559	0.8405114446445735	0.5521962989876206	1.5145068636376124	1.3171383106971113	0.8910944590072896	0.4418931954330766	1.0870406348939678	0.7261594543860896	2.0558826450027614	-0.30236672217529464	1.285303224337756	1.3437951613851347	-1.3571235164133035	0.1201563267226071	-1.066691861808133	0.25155478642691337	-0.18034889966765075	2.1564229125516943	-2.2263974406957137	-1.0411987795542974	-0.11340532675280789	-0.544050099700561	-1.3415166366353484	2.0771889501366774	-0.7186932533455145	-1.3568745906784832	-1.4023119115913503	0.6222924361334963	0.4535193465633392	0.6541020148663478	0.5972424896688876	0.2533554063353814	-1.1216795898212137
1.0665635670263103	1.3229491320700588	0.26131613183470215	-0.5933239009826798	0.7592917136281824	-0.9231852453494106	1.0918134728937967	0.9039130594098804	-0.37196367416705023	-1.4759217711110972	-1.4505371564198122	0.01408091161787813	-1.157630318545364	0.06210935761262455	0.20998163032894182	0.3527411351646264	1.93153372837958	-0.8725165402225873	0.13869211703724643	0.32772969054915124	-0.6476491574686155	0.3555824789971807	0.7719562129818788	0.45177068236426743	-0.1825633601026798	0.15631634474934317	0.7377755970386914	0.0585103547377312	0.4539629074918966	-2.127256592661531	-0.8210996004536931	-0.36968043688010704	-0.037081041180941764	0.47366857678322766	0.052871785846164004	0.26942827716427015	0.9996702766031442	-0.8202160979519602	-1.3469111083690826	0.8198021375919942	1.2529598277065563	-0.9750134075302511	0.3040335460836145	-0.5071646094458591	0.9276352095083408	-1.843616976506617	0.5225731944109338	-1.0943292451614062	-0.49413699446413234	-1.0908663797758542	-0.24671178532196525	-1.0595396455027208	-0.5113001425405692	-1.5647156548653485	-0.16652519153747877	-0.6021305587594024	1.234341409678805	-0.6341348942353228	0.08667128577290736	1.148357905937667	0.46868902900660486	-0.5398070756153627	-0.4095713233388457	-0.6325274947398614	0.814544940450173	0.13640768807798911	-0.6666523029686756	-1.3328305076049756	-1.7762300064603112	1.2964996324778715	-0.21238883357707022	0.130869311621182	0.5723113957247599	-0.23826502080149203	0.345087066091474	1.8708009730253714	-0.17703572237522686	1.2321202326767535	0.18676436070459027	-0.9617898313121552	1.3668872306709743	1.6809526667133858	0.1532265795442945	1.0226140514738453	0.5669957823087572	-0.28259934937220926	1.2078739801022162	0.7405011863610235	-1.5862544093092004	0.566953789962231	0.5952989375832047	-0.1675776443811295	0.4095560566942718	0.9815051587864507	0.25039834575565706	0.0	-0.2745029928896823	0.23420787589984476	0.026355024559753738	0.5179732457278888	0.39591247423442116	-0.015157209742825114	0.6525994098724822	0.4794297264484366	-0.2759165658432793	0.5245827795943011	-1.0792758978395003	0.5280364771279377	0.9631000574880343	-0.4139540588360124	-1.1253014954335703	-0.4273704146453942	-0.0591563155587408	-1.1159891300359706	1.473133241744815	-0.7850124018192086	0.06066303057521215	0.6490864068939763	-0.2627997189393235	-1.0630630705790776	0.7364247500772365	-1.3989773207745095	-0.8718378477796432	-0.6313680512050608	0.7357178291897299	0.6665539080366925	-0.4231727672771752	-0.5539055990331322	0.3681142982157821	-0.3401836728965573
0.10308407475787677	0.1555096660124656	1.731705890017092	0.37184842734454926	1.0747574809766867	0.7128430406087224	0.3714488737986854	1.2099721294244679	-0.27111392632020864	-0.10756688336524942	0.22952152176020424	-1.0572972618979637	0.2622250565862141	1.0294808154992472	-1.0880015085975427	-0.1526135217858293	0.008863121504524731	-0.05766258124936492	-0.7918206677026677	0.8591575424905441	0.7185776423380361	1.2146128798805451	0.6772128871794806	0.43477486960626927	-0.7022508394376918	1.2214296577701518	1.1101322569567225	0.6284461979036932	0.7243611760448323	-0.3029580246463073	-0.7848769895478487	-0.25799373935621767	-0.5615244350008832	-0.23228870331944743	-0.19892432902350218	-0.6942691967014488	0.17624405912257865	-0.327245047130323	-0.9913711036411921	-1.2715430842188242	-0.5571808765337045	0.4895231088011701	0.28136125816280133	0.6672541526652861	-0.6046077508495594	-1.36301751207431	-1.2489521401316526	-1.7165690928486521	-0.9907636987464866	-0.5910471233639522	-0.9886541090250685	-0.22487526794722962	-0.4487759843529947	0.2838959385567468	-0.9633289548564432	-0.8637728183693097	0.2890708955508762	0.6063741285578171	0.3713200087585943	0.19938611627662772	1.3373863514121411	0.4034058217655142	0.13632730138477078	0.3928004927600516	0.7986944413063134	1.8284229657777171	-0.20073074919607725	-0.86775177682693	0.08249799766196715	-0.6391190977293588	0.9633189888271173	1.4464809012142035	0.97567289037529	1.03511579900982	0.1866682097675062	0.839102594430623	-0.4335246357561134	0.6931992353890157	0.8402753857721734	0.21642973571769583	0.7141992315869244	0.782743904155927	0.20051694492229738	-0.15968066105301906	0.16467577346786985	0.26892128096638357	1.132051503269945	-0.16020621695562015	-1.055118921009797	-1.1939251497912013	-0.6432574943035244	-0.6724243361529593	-0.7261919540472891	-0.7386339300041974	-0.3010947917111139	0.0	-0.628935707210233	-0.5287357695796674	-0.515861497507817	-0.8992150185867551	-1.0037183744090907	-0.9477761051337424	-0.04139521966091878	-1.0271674358698042	-1.0756430711361642	-1.5393440324272583	-1.3383877326471831	-1.1999400728614977	-0.5545307371592615	0.731247354286409	-1.4640804570092036	0.4678012458450664	0.24533924903586865	-1.0638023076256242	-0.8844354764275097	0.9766547137852137	1.3452394739483589	0.7275177721242457	0.21801596015003374	0.39035702228178276	-1.28965010041608	-0.9708738066675594	0.027014590638071746	0.9475975955624676	-0.006784200973642585	0.5693411321966534	-1.3343569195866696	-1.7202258647451518	-0.060091819031798555	0.6157072056073102
