	kurtosis	SD	tSNR	MSSD	Lag1	sample_entropy
0	4.2841914531478515	12.773431732217592	205.88468017648404	27.161453690258053	0.9169429408490011	0.25774827400397565
1	3.156913485135608	25.40473041012031	153.70132926289108	94.44210171030235	0.926867691565704	0.3422082933244877
2	39.06801930123505	31.4080926344758	115.25013076115755	161.18393134538107	0.917464407912947	0.31469947903734136
3	2.7763215300860518	10.242955075258987	188.64290379741607	30.38071310215673	0.8554841573807214	0.596900610928733
4	4.07777549460308	13.217744928329989	163.69371056798647	77.32891390262418	0.7792592349276524	0.8023903092943497
5	3.7052344978405394	11.065690463430565	191.50022559676776	47.393340250715404	0.8067488242931673	0.7583054046244843
6	3.615851537529032	9.934899769862627	145.46667765945045	87.60024264242024	0.5573590611008455	1.0385662031709644
7	4.4452478566604965	19.431230568177714	85.83678338360734	70.94527783147423	0.9043623012979504	0.45767773873634376
8	3.604188642919156	13.800011635538171	163.9471574729164	70.12295388869903	0.814931351715631	0.6686868829897846
9	3.40539587260918	14.868461127937262	151.18103890872786	263.4143738005786	0.39917852064829984	1.1596412210627736
10	6.361842140313598	36.53790265253902	58.72090370832153	590.6034037221827	0.7792501769393714	0.6541909438183792
11	2.458569231136968	11.851104105244413	234.21343003211086	24.140431934672854	0.914118957471132	0.34867806001888
12	5.3295293845539975	26.870158932829362	152.09726536357113	93.73621776487124	0.9350996877877461	0.32992752207509474
13	29.53776540467478	28.87660140803966	117.97330419729651	123.51085928458545	0.9248269686562647	0.31778140323106535
14	3.1244798583890243	10.602993859158286	188.78443830322618	34.00076902475658	0.8486973853911967	0.6496575865161276
15	3.4329590126423404	13.412890906915289	173.98372085084125	73.81994986981047	0.7952883550579349	0.7816146687245192
16	3.5783367335895746	14.094302602235164	162.81652177465094	57.30207098177283	0.8561007055668386	0.5871894256707956
17	3.28112620080863	8.483274294910963	182.1318665333238	99.50720559804459	0.30961564023161997	1.211002710254194
18	3.3074419749390684	12.80746477652256	189.48718363186742	93.84495098463131	0.7119214624517832	0.8962828329145303
19	2.819074400536786	17.480445306972715	128.46125359337847	307.0129416741102	0.49276363632945014	1.07063060856131
20	2.369817086205277	41.57416842452857	60.56133820869585	652.0320205697057	0.8116583574443137	0.5559289505111339
