	kurtosis	SD	tSNR	MSSD	Lag1	sample_entropy
0	7.630362350725727	12.415807127576768	280.2212387845577	186.38424175390125	0.3884007266311256	0.832909122935104
1	3.3648493819836554	7.616982154900714	434.03807064718023	36.046503861637554	0.6667040626543607	0.8754687373538999
2	2.539066717035821	6.909950598750017	498.57713045714996	20.423986327392466	0.7790215646757389	1.0185695809945732
3	3.364148328227851	11.241258749313682	353.5730750623069	58.42226338670439	0.7557752231562597	0.4776275543563949
4	2.7683474382172677	13.17128927952007	303.2763980698349	148.58913993867426	0.5640543222812908	1.455287232606842
5	3.9264963839450555	10.138444077828884	409.5646512862937	94.91653209457397	0.5083577634758114	0.8007778447523107
6	3.04890576647376	7.040302420764807	605.6008072900494	26.118780315582537	0.7258272157020292	0.9985288301111273
7	4.15099707978354	6.7388195275504925	351.50896338578946	34.75868023226729	0.5758780262939885	0.9903987040278769
8	3.5295065879712917	16.67915591686786	236.6817419271534	233.48749703507255	0.5586064073444961	0.7230001437096265
9	2.9915485992313013	22.743956199079072	244.26360289252003	77.81821948886764	0.9295393001380687	0.5520685823000397
10	3.676698824744647	7.133232017170229	453.556226243967	80.05423462307174	0.22381500723771786	1.7047480922384253
11	5.693714263335074	12.272700064134009	348.0848602983242	112.23487205892134	0.5753178776339161	0.9409833444645266
12	1.928303799099532	22.247668287022847	267.02758828125326	287.83591073536513	0.7000747504987538	1.0055218656020977
13	2.771182817546597	8.468279879358416	94.38802425502706	140.7144927349997	0.019189733127098495	1.0986122886681098
14	2.3664320543312196	5.690789096568709	318.17207904665963	58.90287542956548	0.05669036035699767	1.0296194171811581
15	2.396125419316028	14.603562014589835	174.4704409543774	106.73876617893644	0.7405791837937535	0.9044562742271522
16	1.7582857423046658	13.48158880205489	357.50595462625347	63.97309258962423	0.8251956072574684	0.7472144018302211
17	2.9618615596314672	12.998539994033258	359.02536897773507	156.71748044922273	0.5041954572334216	1.2396908869280152
18	2.6869325623129194	11.21752967089529	561.1112840546529	64.77162025833165	0.7270360619180847	0.8303483020734304
19	3.9264131746345194	18.475916600324563	346.96662126879426	153.37661418507415	0.7638866735305975	0.6931471805599453
20	2.7852384648164645	19.75160341855325	298.3689310669473	139.87928795403877	0.8143210463481916	0.5947071077466928
21	2.899520625516129	13.140426480370337	415.1077593521564	62.53066769984253	0.8076972095946632	0.6061358035703156
22	2.764023237225577	19.423986667794352	267.5786471165177	380.1319921416525	0.48802085871486695	1.3217558399823195
23	3.1217217373148904	12.61775981753868	281.8419069993605	102.51546870649028	0.6799522364078708	1.4350845252893227
24	2.8689236958292974	10.286258203155054	198.03594928096712	50.567027538338	0.7526459339935672	0.6931471805599453
25	4.413238840105161	7.38484059975824	412.65779693126854	75.15501280026514	0.22924020293680028	1.0498221244986778
26	2.5572771662834834	7.573392029834561	219.90471890654393	94.16892925890407	0.18434856608370923	1.3217558399823195
27	3.576711775752836	9.406450179959421	326.26027688663373	54.92781870846087	0.6625308745993953	1.1786549963416462
28	2.405072164161785	5.426381345879529	527.4766985525112	45.76183087475668	0.1702514698297772	1.2729656758128873
29	2.7679490117859196	9.525917371097963	305.563153137717	40.26183396307082	0.7704711226211901	1.5198257537444133
30	2.852940509440209	11.508519756772241	310.5216184425861	42.3365945981172	0.8345747225062853	1.2286654169163076
31	3.9667025876422795	21.199150877467257	193.0536798178264	249.21781294862123	0.6985285084852201	1.0185695809945732
32	4.4848792386667125	7.261383607433814	290.9969839314781	44.3704763089677	0.5289640464848446	0.9257694758286987
33	3.1282533556476486	7.326166793731153	188.09949120197302	103.27422028768267	-0.06088457631630341	0.832909122935104
34	5.426053084313101	10.833658001610848	242.6057994465243	136.92848813607586	0.28742729309686843	1.148622709242771
35	2.5946401953896205	10.561956373286067	282.96037455471185	58.530362107870424	0.7334184225568948	0.6931471805599453
36	1.9540188921316675	7.6209237526027085	70.32332547898682	110.2933057799663	0.07785238823689179	1.2163953243244932
37	2.4043176143322254	6.424985562844625	281.9880856996158	53.42332733906997	0.3276530956448686	2.5649493574615367
38	2.3713098447065613	10.198414107287952	329.7911709313719	77.02608158832315	0.6182088025940562	1.1349799328389845
39	3.102164979970739	12.586315946569906	305.13993143841964	69.40401567728985	0.7709092409048196	0.8544153281560676
40	2.1558612561242176	10.142716068154902	325.17617016249886	231.46431253263947	-0.13914200112012473	1.3862943611198906
41	2.0335280073946786	10.556427699472975	375.1915802898503	52.84191839168351	0.762133069692643	1.0986122886681098
42	3.121203803527256	12.423075606258756	336.7138578304735	105.62011949638612	0.6099296570336689	1.0788096613719298
43	2.602011846494332	11.630105783219834	276.74971223592905	245.08601616020087	0.1022030659385274	2.3025850929940455
44	3.3090793327230377	12.81552676681007	280.25702960202807	266.78763744538895	0.10069034905482242	1.55814461804655
45	5.627947141571906	12.368921401623588	361.659318486013	132.93970194250514	0.4949542769135889	0.7108467576593462
46	2.0690043794071604	33.741315279298334	113.71169128640952	2297.1984458694014	-0.007695873978217381	1.5040773967762742
47	8.820944967256095	19.010996060150596	275.80307473367515	170.53832932731976	0.7468270024717428	0.9382696385929302
