	kurtosis	SD	tSNR	MSSD	Lag1	sample_entropy
0	4.376700469145733	45.55497034028725	130.83582761664877	193.57839989626657	0.9533038973600746	0.2779183488105882
1	5.620683499003373	23.29122528474933	155.902138288662	95.5746585191974	0.9116420099637977	0.4186908252326229
2	5.665407565255318	32.60583406881401	159.41987103078367	174.19603320507318	0.9178995007268352	0.34978655365570005
3	5.205686811505798	34.213765921692584	158.49438318964826	159.6963970006878	0.9314562148544879	0.41740145959114144
4	2.9813024253216014	52.77717691149283	107.39163049166552	398.298151417562	0.9284865316987918	0.372255319424051
5	4.339033703637691	30.02860121177328	176.66479218825188	187.05663707563224	0.8963331468801333	0.5177134616207223
6	4.86076681320338	33.64275585571092	166.4265590845544	93.38885766597599	0.9584600498840632	0.3042228463054345
7	4.085657086747154	22.029354156278064	156.90318903717136	70.98405600582063	0.9265153955897697	0.3745797721710585
8	3.6214754854854747	44.57555028507501	99.81381330571459	388.30530937023343	0.9017847850522552	0.5283103550164612
9	3.7944036699937453	56.010349992836794	92.12954911506722	318.7751693951981	0.9490117576503563	0.36417257054751023
10	4.366678303285664	20.11633424760028	204.7101684622711	217.96636973830184	0.7271709227572287	0.7297730558491047
11	3.776237844886334	25.733439104387777	156.8965406410571	84.42890260095268	0.935704874337425	0.38599241802249784
12	5.40488622749235	52.63071361618537	117.68789688487429	232.2291497537145	0.9579212136075081	0.3321716133340907
13	4.18486855756949	35.82292772008544	91.8630887769808	477.30301879750436	0.8141476687250732	0.5598701006566679
14	4.032958960529003	12.569795963288641	146.9155096708406	100.25325170631703	0.6782238884399472	0.7494182909291823
15	2.6011976432145363	37.5098657001574	102.74463532569833	350.68688649391373	0.875526860495194	0.4761679998493966
16	4.367692710728879	35.365415599505845	168.1443532152874	129.96074536167848	0.9475513237985923	0.3834456279122655
17	4.047341043925494	26.420869834120467	202.86090186727847	129.11100817601942	0.9071452865675795	0.5623043374164204
18	5.249282890207673	31.897819172596666	216.32509925040054	140.87617301533737	0.930250368941295	0.45573136653254237
19	4.325803693672868	41.87362903918616	169.51136838919356	209.92870640562063	0.9400563136213	0.4302520244831235
20	3.9930892246498235	40.1839656679976	166.85332299319938	202.0193729039916	0.9369996225643188	0.3978528243892267
21	3.971665903994088	43.61347476439198	156.7161245746953	218.2993026290437	0.9422055364855949	0.4399765956318911
22	3.9554240240496252	42.88051816392588	143.06858469100945	222.43504602757858	0.9390922373887466	0.3606973225622613
23	3.56967068156329	38.361148151172124	94.65304995788803	206.71125967181862	0.929414450170841	0.496120076004346
24	3.9370130927979607	20.52972789233473	115.185064012063	149.13178123932835	0.8217166154374297	0.6211997465628959
25	4.806976837458212	30.728362744182316	123.16310528798593	144.77313690717622	0.9223174318578108	0.4420189893593801
26	3.2960367194003704	12.535709031639593	132.64070640723352	90.16089342469378	0.7073972178703745	0.8324809752787885
27	4.797897571639989	34.160451782766614	125.37269244961232	123.72439698375004	0.9468619803326238	0.299801689268477
28	4.392250696484178	19.59555525847884	170.7605724043308	59.85079539292188	0.9213665570982702	0.39948385896780686
29	3.3651841402237475	20.90894631871385	134.36566882345386	49.936175225032216	0.9426043057693577	0.4086271660788123
30	2.9269034136384597	30.021961277987277	131.32038079385845	90.24719678207964	0.9497433309572846	0.41587798044142665
31	2.8232663287133573	48.49590296265635	101.23840066845467	369.38378523034044	0.9206589061543917	0.5016892044112206
32	4.164705265290378	20.461938921457904	125.98810050727991	107.30874906442747	0.8708410544208488	0.5049281609565112
33	3.0422373137537133	15.065571846767753	106.42740575189758	94.38463809573072	0.790493164435963	0.7493390622010706
34	3.713541872635128	22.66616538617077	100.77293732138568	159.78102294574566	0.8443923064172433	0.7165246045424308
35	4.151115963121568	29.628449942133244	99.72494403339032	92.35203630393246	0.9469315797614303	0.42055279081682867
36	4.030805318883935	19.34008482088185	97.21411122551996	249.9651619841224	0.6636265889089166	0.8808392031378159
37	4.094878673609483	13.843051352967786	152.96141017645334	62.81516738470726	0.835342381901404	0.6344421255223682
38	3.8235424692443507	31.624192384813583	98.67771716019298	98.44660472743904	0.9505081600632237	0.3585796782219706
39	3.748312786824921	25.942680649184148	160.12688185632194	123.84787376738544	0.9067903911027589	0.5213839793228657
40	3.3900188410575263	33.90177435508665	116.87658543395497	284.3156935275073	0.8762850635386914	0.583296759629267
41	4.694245871664242	28.41146020877552	150.7310426086592	118.07174285509001	0.9266169534108074	0.4011283913855298
42	4.649997053076361	32.525321980249934	127.34502005252521	183.1275954171722	0.9129746007368863	0.5252083516975073
43	2.6911166575325063	29.71675605751372	121.91319788014685	406.5021383915163	0.7677112528028779	0.8001595681360861
44	3.799403836752358	29.497428931876772	124.0513542347789	301.25042263962087	0.8253563675654408	0.6843138146019739
45	3.797005820113117	39.44640653647067	110.10272444054708	259.6742563374434	0.9161078261779934	0.47873467064681025
46	2.6311232151839943	70.07300927422307	55.96243365016675	1279.9286248875837	0.8683733377038743	0.6913308437178389
47	6.299963567642729	60.104498495846734	103.99255045736234	685.5901855834696	0.9048525118478725	0.2838285031357909
